Car.ID,Brand,Year,Engine.Size,Fuel.Type,Transmission,Mileage,Condition,Price,Model
1924,Mercedes,2009,2.5,Petrol,Automatic,93231,Used,9647.148000000001,C-Class
1926,Ford,2012,1,Petrol,Automatic,98109,Used,9459.534,Fiesta
1928,Toyota,2005,1.8,Petrol,Automatic,150617,Used,6278.9055,Corolla
1929,Honda,2023,1.3,Hybrid,Automatic,28326,Used,27717.112500000003,Fit
1930,Toyota,2001,2.4,Petrol,Automatic,130143,Used,5919.3645,RAV4
1931,Toyota,2021,1.8,Hybrid,Automatic,14995,Used,26458.257,Corolla
1932,Honda,2016,2.2,Diesel,Manual,69580,Used,24890.9,CR-V
1933,Ford,2003,1.6,Petrol,Automatic,157871,Used,3011.1375000000003,Fiesta
1935,Audi,2009,6,Diesel,Automatic,134381,Used,17150.637000000002,Q7
1940,Toyota,2016,2.5,Petrol,Manual,27785,Used,13868.34,Camry
1941,Toyota,2011,1.8,Petrol,Manual,105909,Used,14386.33,Corolla
1942,Ford,2021,3.7,Petrol,Manual,28449,Used,48572.77,Mustang
1943,BMW,2019,4.4,Petrol,Manual,28020,Used,24990.03,5 Series
1944,Honda,2023,1.5,Hybrid,Automatic,16475,Used,23237.6235,Fit
1947,Ford,2005,1.3,Petrol,Automatic,123681,Used,1985.4450000000002,Fiesta
1948,Honda,2000,1.3,Petrol,Manual,130124,Used,5006.18,Fit
1949,Ford,2019,2.3,Petrol,Automatic,64505,Used,27893.376,Explorer
1950,Honda,2022,2,Petrol,Automatic,12526,Used,21744.9225,Civic
1951,Honda,2015,2,Petrol,Manual,73567,Used,11535.03,CR-V
1952,Mercedes,2014,2,Petrol,Manual,55646,Used,16258.47,GLA
1954,Ford,2007,4,Petrol,Manual,87996,Used,6899.5,Mustang
1955,Ford,2011,2,Petrol,Manual,78182,Used,8424.3,Focus
1956,Mercedes,2021,3,Petrol,Automatic,11671,Used,44663.440500000004,GLC
1957,Audi,2020,1.8,Petrol,Automatic,48678,Used,15542.478000000001,A3
1958,Audi,2009,3,Diesel,Automatic,127322,Used,14608.996500000001,Q5
1960,Toyota,2008,2,Petrol,Manual,135422,Used,10646.33,RAV4
1961,Toyota,2001,1.8,Petrol,Automatic,175749,Used,8093.0955,Corolla
1962,BMW,2004,2,Diesel,Manual,176053,Used,11654.67,5 Series
1964,Audi,2006,1.9,Diesel,Manual,95423,Used,6542.34,A3
1966,Ford,2000,1.4,Petrol,Manual,113579,Used,1602.25,Fiesta
1967,Toyota,2022,2,Petrol,Automatic,29243,Used,31182.249000000003,Camry
1970,BMW,2011,2,Petrol,Automatic,59210,Used,14695.338,X3
1971,Audi,2015,3.6,Petrol,Manual,65349,Used,18837.31,Q7
1972,Toyota,2015,1.8,Petrol,Manual,104521,Used,14178.12,Corolla
1973,Ford,2010,2,Petrol,Automatic,145833,Used,7968.7545,Focus
1974,Toyota,2020,1.8,Hybrid,Automatic,54716,Used,21669.417,Prius
1975,Honda,2003,1.5,Petrol,Manual,132181,Used,5109.07,Fit
1976,BMW,2012,2,Petrol,Manual,98386,Used,22483.72,X3
1977,Honda,2006,2,Petrol,Automatic,96508,Used,6983.3295,CR-V
1980,Toyota,2018,2,Petrol,Automatic,54753,Used,24507.672,RAV4
1981,Audi,2008,2.5,Petrol,Automatic,92483,Used,6560.673000000001,A3
1982,Ford,2010,1.5,Petrol,Manual,110588,Used,4529.4,Fiesta
1983,Ford,2007,5.4,Petrol,Manual,89705,Used,7091.84,Mustang
1984,Honda,2000,2.3,Petrol,Automatic,178288,Used,7708.281000000001,Accord
1985,BMW,2022,1.6,Petrol,Manual,27107,Used,52106.62,3 Series
1988,Ford,2012,1.6,Diesel,Manual,66100,Used,6341.71,Fiesta
1989,Audi,2021,2.9,Petrol,Automatic,10482,Used,35414.2005,A4
1990,Honda,2003,2,Petrol,Automatic,188012,Used,8282.589,CR-V
1991,Honda,2007,2.4,Petrol,Manual,97907,Used,6279.1,Accord
1992,Mercedes,2002,2.8,Petrol,Manual,131525,Used,8152.54,E-Class
1994,BMW,2001,1.6,Petrol,Manual,163077,Used,8730.77,3 Series
1996,BMW,2012,3,Diesel,Manual,84665,Used,19510.78,X3
1997,Audi,2014,2,Petrol,Automatic,60902,Used,12789.472500000002,A4
1999,Toyota,2011,1.8,Hybrid,Automatic,76186,Used,12657.813,Prius
2000,Honda,2003,2,Petrol,Manual,181087,Used,7498.67,Accord
2003,Audi,2022,2,Petrol,Manual,25456,Used,43910.32,A4
2004,Ford,2004,5.4,Petrol,Manual,157394,Used,8900.84,Mustang
2005,Honda,2023,2,Petrol,Automatic,6672,Used,21702.072,Accord
2006,Ford,2019,5.2,Petrol,Automatic,17138,Used,18471.642000000003,Mustang
2007,Honda,2017,1.6,Diesel,Manual,22902,Used,12754.52,CR-V
2008,Ford,2010,1.4,Petrol,Automatic,95741,Used,3976.4235000000003,Fiesta
2009,Audi,2014,3.2,Petrol,Manual,67324,Used,13464.77,A4
2010,Audi,2021,2,Hybrid,Automatic,9829,Used,25128.138000000003,A3
2011,Toyota,2008,1.5,Hybrid,Automatic,87593,Used,7451.3985,Prius
2013,Ford,2011,2,Petrol,Manual,81496,Used,8866.13,Focus
2014,BMW,2006,2.5,Diesel,Manual,122522,Used,13969.9,5 Series
2015,Toyota,2009,3.5,Petrol,Automatic,103150,Used,8032.111500000001,RAV4
2016,Ford,2009,4,Petrol,Automatic,83316,Used,6691.7235,Mustang
2017,Ford,2012,3.7,Petrol,Manual,60753,Used,12150.5,Mustang
2018,Toyota,2018,1.8,Hybrid,Automatic,36312,Used,17418.103499999997,Prius
2019,Audi,2010,2,Diesel,Manual,79830,Used,9842.61,Q5
2020,Ford,2012,3.5,Petrol,Automatic,75827,Used,10673.712000000001,Explorer
2021,Audi,2020,3,Petrol,Manual,48832,Used,27226.39,A4
2022,Toyota,2007,3.5,Petrol,Automatic,84716,Used,5709.8055,Camry
2023,Audi,2007,2,Petrol,Manual,83390,Used,6923.8,A4
2024,Honda,2003,3,Petrol,Automatic,113972,Used,3909.612,Accord
2025,BMW,2014,1.6,Petrol,Automatic,73988,Used,22046.724000000002,5 Series
2027,Ford,2010,2,Petrol,Automatic,132085,Used,7040.7435000000005,Focus
2029,BMW,2016,3,Diesel,Automatic,59584,Used,39472.398,X3
2031,Audi,2019,1.4,Petrol,Automatic,52224,Used,29727.159000000003,A4
2032,Ford,2005,1.6,Petrol,Manual,136010,Used,2243.13,Fiesta
2034,Honda,2021,1.2,Petrol,Manual,10482,Used,19973.55,Fit
2035,Toyota,2014,2.5,Diesel,Manual,55211,Used,9694.77,RAV4
2036,Ford,2008,2,Petrol,Manual,114717,Used,5588.96,Focus
2039,Honda,2016,1.5,Hybrid,Automatic,31464,Used,13148.194500000001,Fit
2040,Honda,2017,1.2,Petrol,Automatic,67657,Used,21508.7565,Fit
2041,Ford,2004,4.6,Petrol,Automatic,113072,Used,3836.301,Explorer
2042,Audi,2019,4,Petrol,Automatic,29917,Used,31655.746500000005,Q7
2043,Mercedes,2019,1.5,Petrol,Automatic,24994,Used,30160.515,E-Class
2047,BMW,2021,3,Petrol,Automatic,8892,Used,35586.98850000001,X3
2048,Honda,2000,2,Petrol,Manual,144983,Used,5467.79,CR-V
2049,Mercedes,2017,4,Petrol,Manual,69552,Used,49788.25,E-Class
2051,Audi,2001,1.8,Petrol,Automatic,102551,Used,5367.201,A3
2052,BMW,2014,3,Diesel,Automatic,77540,Used,18865.454999999998,X3
2053,Tesla,2020,NA,Electric,Automatic,31977,Used,27932.814000000002,Model 3
2054,Honda,2013,1.6,Petrol,Manual,107528,Used,13711.61,Civic
2056,Mercedes,2005,3,Diesel,Automatic,162000,Used,10946.292000000001,C-Class
2057,Ford,2005,4.6,Petrol,Automatic,150242,Used,5787.6945000000005,Explorer
2058,Toyota,2021,2.5,Diesel,Automatic,13422,Used,29444.446500000002,RAV4
2059,Toyota,2017,1.8,Hybrid,Automatic,34437,Used,16984.842,Prius
2060,Toyota,2013,2,Diesel,Automatic,58278,Used,10608.9375,RAV4
2062,Honda,2013,1.5,Petrol,Manual,109066,Used,13890.99,Fit
2063,BMW,2012,2.5,Petrol,Automatic,53068,Used,16555.2555,5 Series
2064,Audi,2002,1.9,Diesel,Manual,112273,Used,5536.94,A3
2065,Ford,2005,2.3,Petrol,Automatic,133376,Used,4124.9355000000005,Focus
2067,Ford,2011,2,Petrol,Manual,89244,Used,9899.15,Focus
2068,Mercedes,2012,4.7,Petrol,Manual,70001,Used,20000.42,E-Class
2070,Honda,2011,1.3,Hybrid,Automatic,82189,Used,11293.138500000001,Fit
2071,Toyota,2000,1.6,Petrol,Automatic,160779,Used,7012.488,Corolla
2072,Honda,2016,1.3,Petrol,Manual,48832,Used,16343.15,Fit
2074,BMW,2010,2.5,Diesel,Manual,87194,Used,8788.48,5 Series
2075,BMW,2012,1.6,Petrol,Automatic,64150,Used,14214.2805,3 Series
2077,Mercedes,2010,3.5,Hybrid,Automatic,142870,Used,19802.2125,E-Class
2078,Audi,2011,4.2,Petrol,Manual,86536,Used,17307.21,A4
2080,Mercedes,2008,2.5,Petrol,Automatic,141498,Used,15728.737500000001,C-Class
2081,BMW,2015,2,Diesel,Manual,57279,Used,11819.74,3 Series
2082,BMW,2003,4.8,Petrol,Manual,158603,Used,10860.25,X5
2083,BMW,2002,2.8,Petrol,Manual,177099,Used,11746.2,5 Series
2084,Honda,2015,2,Hybrid,Automatic,108553,Used,14535.3915,Accord
2085,BMW,2023,NA,Electric,Automatic,11709,Used,38543.9565,3 Series
2086,Ford,2011,3.5,Petrol,Automatic,72491,Used,9973.1625,Explorer
2087,Toyota,2010,2.2,Diesel,Automatic,90238,Used,6773.2455,RAV4
2088,BMW,2004,4.8,Petrol,Automatic,136765,Used,9110.272500000001,X5
2089,Mercedes,2017,2,Petrol,Manual,32733,Used,23911.01,GLA
2090,Toyota,2018,3.5,Petrol,Automatic,33970,Used,16120.5345,Camry
2092,Mercedes,2022,2,Hybrid,Automatic,27755,Used,75450.5745,E-Class
2093,Toyota,2005,2.4,Petrol,Automatic,119185,Used,4808.1075,Camry
2094,Mercedes,2021,1.6,Diesel,Automatic,20914,Used,65393.4645,E-Class
2095,Honda,2017,2.4,Petrol,Automatic,58286,Used,23052.141,CR-V
2098,Honda,2011,1.3,Hybrid,Automatic,78853,Used,10884.520499999999,Civic
2099,Mercedes,2018,2.1,Diesel,Automatic,15937,Used,19227.7785,GLA
2101,Audi,2016,3,Diesel,Manual,16754,Used,20574.04,Q5
2102,BMW,2010,4.8,Petrol,Manual,84737,Used,9428.15,X5
2103,BMW,2010,2,Diesel,Manual,127365,Used,11887.45,X3
2104,Ford,2020,3.3,Hybrid,Automatic,46749,Used,21792.0885,Explorer
2105,Ford,2015,2.3,Petrol,Automatic,105487,Used,16902.228000000003,Explorer
2106,BMW,2001,2.2,Petrol,Automatic,166408,Used,11351.214,5 Series
2108,BMW,2022,3,Diesel,Manual,12204,Used,37204.06,X3
2110,Audi,2012,2,Petrol,Automatic,81827,Used,20788.7085,Q5
2111,Ford,2009,4,Petrol,Automatic,118933,Used,8070.993,Explorer
2112,Toyota,2007,1.5,Hybrid,Automatic,110281,Used,9323.149500000001,Prius
2113,Mercedes,2003,2.6,Petrol,Automatic,151858,Used,10014.417000000001,C-Class
2116,Ford,2010,4.6,Petrol,Automatic,100739,Used,6297.0285,Explorer
2117,Ford,2006,2.3,Petrol,Automatic,107115,Used,5355.294,Focus
2118,Honda,2016,2.4,Petrol,Automatic,54508,Used,22020.747,CR-V
2119,Tesla,2019,NA,Electric,Automatic,42020,Used,52722.579000000005,Model X
2120,Honda,2023,2,Hybrid,Automatic,23569,Used,28798.969500000003,Accord
2121,Honda,2017,1.6,Diesel,Automatic,68521,Used,21708.4245,Civic
2122,Mercedes,2021,1.6,Petrol,Manual,5167,Like New,35167.21,C-Class
2124,Audi,2011,2,Diesel,Automatic,100483,Used,24405.2445,Q5
2125,BMW,2008,2,Petrol,Automatic,78109,Used,7654.668000000001,X3
2126,Toyota,2004,2.4,Petrol,Automatic,175433,Used,10080.4305,RAV4
2127,Ford,2009,1.6,Diesel,Manual,130990,Used,5549.51,Fiesta
2128,Audi,2003,1.9,Diesel,Automatic,107596,Used,5273.2995,A4
2129,Toyota,2004,1.8,Petrol,Manual,147793,Used,5785.79,Corolla
2132,Tesla,2020,NA,Electric,Automatic,51498,Used,58693.561499999996,Model X
2133,Audi,2023,2,Petrol,Manual,10158,Used,33507.36,A4
2134,Audi,2009,2,Petrol,Manual,102141,Used,9267.67,A4
2135,Ford,2007,1.3,Petrol,Automatic,116417,Used,5061.8715,Fiesta
2136,BMW,2001,4.8,Petrol,Manual,123803,Used,7380.35,X5
2137,Honda,2022,2.4,Petrol,Automatic,25259,Used,33962.029500000004,CR-V
2139,Mercedes,2015,3,Diesel,Manual,69790,Used,19936.96,E-Class
2140,BMW,2021,2,Hybrid,Automatic,5853,Like New,43075.368,5 Series
2142,Ford,2002,4.6,Petrol,Manual,155060,Used,8684.1,Mustang
2143,Ford,2011,1,Petrol,Automatic,76617,Used,7578.9735,Fiesta
2144,Ford,2012,1.5,Petrol,Automatic,59826,Used,6109.7715,Fiesta
2145,Toyota,2012,2.5,Petrol,Automatic,54757,Used,10115.9835,RAV4
2146,Mercedes,2009,5.4,Petrol,Manual,104039,Used,12646.32,E-Class
2147,BMW,2003,4.9,Petrol,Manual,105817,Used,5509.01,5 Series
2148,BMW,2008,2,Diesel,Manual,146485,Used,13671.97,X3
2149,Audi,2021,2,Diesel,Manual,25234,Used,43758.86,A4
2151,Tesla,2022,NA,Electric,Automatic,26568,Used,85646.295,Model X
2152,Audi,2001,1.9,Diesel,Manual,143770,Used,6914.95,A3
2153,Ford,2018,1,Hybrid,Automatic,70549,Used,16120.251000000002,Focus
2154,BMW,2000,2.9,Diesel,Manual,140610,Used,9061.01,X5
2156,Ford,2016,2.3,Petrol,Manual,61449,Used,14029.01,Focus
2157,Toyota,2002,1.5,Hybrid,Automatic,109017,Used,5723.413500000001,Prius
2158,Audi,2019,1.2,Petrol,Automatic,49587,Used,15750.808500000001,A3
2159,Ford,2019,2.3,Petrol,Automatic,22860,Used,13582.7265,Explorer
2160,Ford,2020,3,Hybrid,Automatic,74580,Used,31355.6775,Explorer
2161,Toyota,2002,1.8,Petrol,Manual,100330,Used,2522.68,Corolla
2162,Honda,2002,2.4,Petrol,Manual,164743,Used,6579.31,CR-V
2163,BMW,2016,2,Hybrid,Automatic,41933,Used,35329.392,5 Series
2167,Audi,2017,1.6,Diesel,Manual,78486,Used,21305.94,A3
2168,Ford,2012,1.25,Petrol,Manual,76424,Used,7202,Fiesta
2169,Toyota,2019,1.8,Hybrid,Automatic,27806,Used,15453.186,Prius
2170,Toyota,2019,2.5,Hybrid,Automatic,64623,Used,23845.0485,Camry
2171,BMW,2020,4.4,Petrol,Manual,32626,Used,27856.13,5 Series
2172,Honda,2017,1.2,Petrol,Manual,42156,Used,14874.21,Fit
2174,BMW,2000,2,Petrol,Manual,172395,Used,9429.62,3 Series
2175,Ford,2017,1.25,Petrol,Manual,32989,Used,8558.73,Fiesta
2176,BMW,2000,2,Diesel,Manual,170931,Used,11206.47,5 Series
2179,Toyota,2019,3.5,Petrol,Manual,23233,Used,12775.92,Camry
2180,Audi,2022,2,Hybrid,Automatic,20749,Used,52509.198000000004,Q5
2183,Ford,2008,1.4,Petrol,Manual,96505,Used,3825.26,Fiesta
2187,Tesla,2016,NA,Electric,Automatic,65216,Used,67335.95400000001,Model X
2188,Ford,2021,1.5,Petrol,Manual,10761,Used,12304.38,Fiesta
2189,Audi,2001,2,Petrol,Manual,175813,Used,9712.15,A4
2190,BMW,2023,1.6,Petrol,Manual,22114,Used,47114.33,3 Series
2191,Audi,2012,3.2,Petrol,Manual,54342,Used,14724.61,Q5
2192,BMW,2008,4.8,Petrol,Manual,147042,Used,18566.09,X5
2193,Honda,2003,2.4,Petrol,Manual,185628,Used,7754.09,Accord
2194,Ford,2004,2.3,Petrol,Manual,165785,Used,5909.1,Focus
2195,BMW,2010,2,Diesel,Automatic,148191,Used,14522.728500000001,X3
2196,Mercedes,2023,1.5,Hybrid,Automatic,25005,Used,57755.4285,C-Class
2198,Toyota,2020,2,Petrol,Automatic,69164,Used,25006.789500000003,Corolla
2200,Mercedes,2011,1.8,Petrol,Manual,98561,Used,24140.17,C-Class
2201,Tesla,2018,NA,Electric,Automatic,52028,Used,59027.40900000001,Model X
2202,Toyota,2018,1.8,Petrol,Manual,47356,Used,19018.4,Corolla
2204,BMW,2006,3,Petrol,Automatic,95956,Used,9403.6425,X3
2205,BMW,2014,4.4,Petrol,Manual,104613,Used,30383.96,X5
2206,BMW,2022,4.4,Petrol,Manual,23953,Used,62743.39,5 Series
2207,Toyota,2006,3.5,Petrol,Automatic,142759,Used,11893.959,RAV4
2208,Mercedes,2007,2,Petrol,Manual,81255,Used,7750.58,C-Class
2209,Toyota,2004,1.5,Hybrid,Automatic,122392,Used,6425.580000000001,Prius
2210,BMW,2020,3,Diesel,Automatic,26051,Used,23823.6285,X3
2212,Mercedes,2003,1.8,Petrol,Manual,128786,Used,7518.77,C-Class
2213,Mercedes,2022,2,Petrol,Manual,21205,Used,41667.95,GLA
2214,Audi,2009,2,Diesel,Manual,87163,Used,10471.09,Q5
2215,Audi,2019,1.8,Petrol,Automatic,75828,Used,21762.321,A3
2216,Honda,2014,2,Petrol,Manual,86530,Used,11457.38,Accord
2217,Ford,2017,2.3,Petrol,Automatic,34859,Used,17706.2235,Explorer
2219,Toyota,2012,2.4,Petrol,Manual,104896,Used,14234.36,Corolla
2220,Audi,2007,2.5,Petrol,Manual,110513,Used,8051.3,A3
2221,Honda,2008,2.2,Diesel,Manual,142387,Used,11238.65,CR-V
2222,Mercedes,2015,1.6,Petrol,Automatic,67072,Used,21870.156000000003,GLA
2223,Honda,2018,1.5,Petrol,Manual,31629,Used,12558.4,Civic
2224,Mercedes,2015,3.5,Hybrid,Automatic,107350,Used,32765.323500000002,E-Class
2227,Mercedes,2013,2.1,Diesel,Manual,87644,Used,21411.03,C-Class
2228,Ford,2003,4,Petrol,Automatic,159797,Used,6289.3215,Explorer
2229,Audi,2014,4.2,Diesel,Manual,75216,Used,21304.07,Q7
2230,Toyota,2002,1.5,Hybrid,Automatic,153824,Used,8075.76,Prius
2231,Toyota,2004,3,Petrol,Automatic,175004,Used,8104.929,Camry
2232,BMW,2000,4.6,Petrol,Manual,110468,Used,6046.82,X5
2233,Mercedes,2002,2.2,Diesel,Automatic,147767,Used,10265.493,E-Class
2234,Toyota,2014,1.8,Hybrid,Automatic,104259,Used,16096.7205,Prius
2235,Ford,2023,1.5,Diesel,Manual,11681,Used,12672.3,Fiesta
2237,Ford,2003,1.3,Petrol,Manual,126052,Used,1958.63,Fiesta
2238,Toyota,2001,2,Petrol,Manual,160012,Used,8251.01,RAV4
2239,Toyota,2023,1.8,Hybrid,Automatic,27289,Used,30588.946500000002,Corolla
2240,BMW,2023,1.6,Petrol,Manual,21093,Used,46092.69,3 Series
2241,Toyota,2009,1.5,Hybrid,Automatic,109198,Used,9233.826000000001,Prius
2244,Mercedes,2001,4.3,Petrol,Automatic,165217,Used,12097.827000000001,E-Class
2245,Mercedes,2016,5.5,Petrol,Manual,62303,Used,46361.31,E-Class
2246,BMW,2022,1.6,Petrol,Automatic,14680,Used,41663.821500000005,3 Series
2247,BMW,2020,3,Diesel,Automatic,62707,Used,40822.6875,3 Series
2248,Toyota,2023,2,Diesel,Automatic,21014,Used,33270.961500000005,RAV4
2249,Honda,2019,1.5,Hybrid,Automatic,23913,Used,11403.892500000002,Fit
2251,BMW,2012,2.5,Petrol,Manual,55686,Used,16421.44,5 Series
2252,Toyota,2004,3,Petrol,Manual,163897,Used,7094.22,Camry
2253,Honda,2020,1.6,Diesel,Manual,49538,Used,19679.84,CR-V
2254,Toyota,2008,1.8,Petrol,Automatic,107399,Used,6346.41,Corolla
2255,Toyota,2021,2,Diesel,Automatic,17977,Used,31740.324000000004,RAV4
2256,Toyota,2005,1.8,Petrol,Manual,179819,Used,7987.54,Corolla
2259,Toyota,2007,2,Petrol,Automatic,109805,Used,8156.022000000001,Camry
2261,BMW,2006,4.4,Petrol,Manual,75499,Used,6059.9,3 Series
2262,Honda,2005,2,Petrol,Manual,153126,Used,5925.83,Accord
2263,Mercedes,2020,2,Diesel,Manual,59656,Used,32885.46,GLA
2264,Tesla,2019,NA,Electric,Automatic,34865,Used,39064.683,Model S
2265,Honda,2002,2.3,Petrol,Automatic,135016,Used,5152.497,Accord
2266,Mercedes,2018,1.5,Petrol,Manual,58320,Used,44478.66,E-Class
2267,Tesla,2021,NA,Electric,Automatic,13758,Used,45405.759000000005,Model Y
2268,Honda,2014,2.4,Petrol,Automatic,74616,Used,10365.411,Civic
2269,Mercedes,2003,3,Diesel,Manual,142435,Used,9243.46,E-Class
2270,Honda,2011,2.4,Petrol,Manual,89582,Used,11788.05,Accord
2271,Honda,2005,1.5,Petrol,Automatic,143881,Used,5978.763000000001,Fit
2273,Honda,2003,2,Petrol,Manual,118395,Used,3972.24,CR-V
2274,Honda,2014,2,Petrol,Automatic,66866,Used,11056.3215,CR-V
2276,BMW,2004,2.5,Petrol,Automatic,137900,Used,9174.0285,X3
2277,Toyota,2012,3.5,Petrol,Automatic,85407,Used,12926.529,Camry
2278,Ford,2022,1,Petrol,Manual,19041,Used,15616.47,Fiesta
2279,Audi,2017,2.9,Petrol,Automatic,68107,Used,35063.857500000006,A4
2280,Ford,2004,4,Petrol,Automatic,133604,Used,4914.2205,Explorer
2281,Ford,2015,5.2,Petrol,Automatic,69004,Used,14490.745499999999,Mustang
2282,Mercedes,2018,1.5,Petrol,Manual,25916,Used,29160.07,E-Class
2283,Toyota,2013,2.2,Diesel,Automatic,63536,Used,11345.0715,RAV4
2284,Mercedes,2015,1.6,Petrol,Automatic,57382,Used,17800.272,GLA
2285,Toyota,2014,1.8,Petrol,Manual,91790,Used,12268.51,Corolla
2286,Tesla,2021,NA,Electric,Automatic,24043,Used,77745.255,Model S
2289,Honda,2015,1.6,Petrol,Automatic,70272,Used,9833.271,Civic
2290,BMW,2023,2,Hybrid,Automatic,18268,Used,45430.959,3 Series
2291,Honda,2021,1.5,Petrol,Automatic,24390,Used,33451.047,CR-V
2292,BMW,2020,2,Hybrid,Automatic,48348,Used,34229.034,X3
2293,Mercedes,2021,1.6,Diesel,Manual,28878,Used,73428.58,E-Class
2294,BMW,2020,2,Hybrid,Automatic,36606,Used,28749.472500000003,X3
2297,Ford,2015,2.3,Petrol,Manual,89179,Used,17835.7,Mustang
2298,Tesla,2022,NA,Electric,Automatic,27298,Used,43640.1,Model 3
2300,Ford,2009,4.6,Petrol,Automatic,93114,Used,5553.66,Explorer
2302,BMW,2008,4.4,Petrol,Manual,135701,Used,13284.1,3 Series
2303,Mercedes,2016,3,Diesel,Automatic,54541,Used,40462.1595,GLC
2304,Honda,2010,1.3,Hybrid,Automatic,128923,Used,8761.116,Fit
2305,Mercedes,2009,1.8,Petrol,Manual,76384,Used,7166.05,C-Class
2308,Ford,2003,2,Petrol,Manual,133361,Used,3927.61,Focus
2309,Tesla,2015,NA,Electric,Automatic,33928,Used,38513.517,Model S
2310,Toyota,2019,3.5,Petrol,Manual,34003,Used,15360.72,Camry
2312,Honda,2020,2,Hybrid,Automatic,39990,Used,16797.931500000002,Accord
2313,Mercedes,2004,3,Diesel,Manual,156695,Used,9960.78,C-Class
2314,Ford,2005,2.3,Petrol,Manual,159605,Used,5531.41,Focus
2315,Honda,2016,1.2,Petrol,Manual,50312,Used,16668.62,Fit
2316,Mercedes,2000,4.2,Petrol,Manual,120584,Used,7058.42,E-Class
2317,BMW,2018,2,Diesel,Manual,44621,Used,38225.32,X5
2319,BMW,2016,1.5,Petrol,Manual,31033,Used,23393.99,3 Series
2320,Audi,2008,1.8,Petrol,Manual,108197,Used,7819.71,A3
2321,Toyota,2023,2,Hybrid,Automatic,11541,Used,25297.713000000003,Prius
2323,Ford,2007,2,Petrol,Manual,140289,Used,7232.88,Focus
2324,Honda,2014,2.4,Petrol,Automatic,65661,Used,9268.486499999999,Civic
2325,Ford,2006,2,Petrol,Manual,127583,Used,6416.07,Focus
2328,BMW,2014,1.5,Petrol,Manual,103474,Used,23368.54,3 Series
2329,Audi,2022,3,Petrol,Manual,29500,Used,79399.84,Q7
2330,Audi,2006,2,Diesel,Manual,123732,Used,9373.24,A3
2331,Tesla,2016,NA,Electric,Automatic,54152,Used,60366.001500000006,Model X
2334,Ford,2008,2,Petrol,Automatic,157349,Used,8746.0905,Focus
2335,BMW,2012,1.6,Petrol,Automatic,83198,Used,24464.412,5 Series
2336,Honda,2005,1.5,Petrol,Manual,112567,Used,3628.36,Civic
2338,Honda,2019,1.2,Petrol,Manual,64653,Used,19823.57,Fit
2339,Ford,2019,5.2,Petrol,Manual,31685,Used,21620.59,Mustang
2342,Toyota,2016,1.8,Petrol,Automatic,44530,Used,19316.367000000002,Corolla
2343,Ford,2016,2.3,Petrol,Automatic,54912,Used,24597.153000000002,Explorer
2344,Ford,2011,5.4,Petrol,Manual,60383,Used,12076.64,Mustang
2345,BMW,2015,2,Diesel,Manual,63955,Used,18186.48,X5
2346,Honda,2014,2,Hybrid,Automatic,77139,Used,10962.031500000001,Accord
2348,Ford,2022,1,Hybrid,Automatic,30078,Used,21470.967,Focus
2349,Audi,2000,1.9,Diesel,Automatic,147396,Used,7427.238,A3
2350,Audi,2016,1,Petrol,Manual,53541,Used,15863.43,A3
2351,Mercedes,2002,4.3,Petrol,Automatic,172449,Used,12857.1555,E-Class
2354,Toyota,2003,1.8,Petrol,Automatic,102126,Used,2778.4575000000004,Corolla
2355,Tesla,2017,NA,Electric,Automatic,35688,Used,48733.6395,Model X
2356,BMW,2016,2.5,Petrol,Manual,56685,Used,42826.1,5 Series
2357,Toyota,2018,2,Petrol,Automatic,22014,Used,13107.528000000002,Camry
2358,Mercedes,2010,1.8,Petrol,Manual,96123,Used,9534.74,C-Class
2359,Audi,2019,3,Petrol,Automatic,42265,Used,26381.0505,A4
2361,Honda,2007,1.5,Petrol,Manual,130656,Used,8480.11,Fit
2362,Audi,2013,1.6,Petrol,Automatic,116017,Used,17013.6015,A3
2363,BMW,2000,2.9,Diesel,Automatic,172408,Used,12852.829500000002,X5
2364,Audi,2013,2,Diesel,Manual,60506,Used,15862.66,Q5
2365,BMW,2001,2.5,Diesel,Automatic,147261,Used,9592.065,5 Series
2366,BMW,2022,3,Diesel,Automatic,14785,Used,41774.649,3 Series
2367,BMW,2003,4.6,Petrol,Automatic,167065,Used,12291.856500000002,X5
2368,Mercedes,2023,3,Hybrid,Automatic,29943,Used,57709.5645,GLC
2370,BMW,2005,3,Diesel,Manual,95756,Used,6328.94,X3
2371,Honda,2000,2,Petrol,Automatic,174693,Used,7495.908,CR-V
2372,Toyota,2016,2.5,Hybrid,Automatic,46622,Used,19308.807,Camry
2373,Ford,2007,2,Petrol,Manual,91763,Used,3588.13,Fiesta
2374,Toyota,2018,1.8,Petrol,Manual,38197,Used,17003.36,Corolla
2375,BMW,2020,1.6,Petrol,Automatic,45223,Used,31847.592,3 Series
2376,Honda,2000,1.3,Petrol,Automatic,148234,Used,6207.285,Fit
2378,Honda,2015,1.5,Hybrid,Automatic,95669,Used,12944.4735,Fit
2379,BMW,2005,3,Petrol,Manual,126335,Used,8076.29,X3
2380,Honda,2007,1.6,Petrol,Automatic,139793,Used,9657.942000000001,Civic
2382,Honda,2015,1.3,Petrol,Manual,68801,Used,9193.42,Fit
2383,BMW,2002,3.2,Petrol,Manual,152776,Used,7958.2,3 Series
2384,Mercedes,2018,4,Petrol,Automatic,52106,Used,43617.9135,E-Class
